trait	location	collection_date
hCoV-19/USA/NJ-CDC-ASC210044259/2021	other	2021-04-03
hCoV-19/USA/NJ-CDC-ASC210044260/2021	other	2021-04-03
hCoV-19/USA/NJ-CDC-ASC210044343/2021	other	2021-04-02
hCoV-19/USA/NJ-CDC-ASC210044345/2021	other	2021-04-02
hCoV-19/USA/NJ-CDC-ASC210044578/2021	other	2021-04-03
hCoV-19/USA/NJ-CDC-ASC210045247/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045250/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045260/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045273/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045282/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045310/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045320/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045321/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045364/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045381/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045400/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045401/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045402/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045411/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045413/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045523/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045555/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045600/2021	other	2021-04-02
hCoV-19/USA/NJ-CDC-ASC210045705/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210045846/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210045994/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210046131/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210046156/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210046351/2021	other	2021-04-03
hCoV-19/USA/NJ-CDC-ASC210046655/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210046678/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210046679/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210046777/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210046826/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210046859/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210046914/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047003/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047098/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047107/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210047108/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047143/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047201/2021	other	2021-04-03
hCoV-19/USA/NJ-CDC-ASC210047278/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047279/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047280/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047311/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047426/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210047465/2021	other	2021-04-04
hCoV-19/USA/NJ-CDC-ASC210047470/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047481/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047492/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047494/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210047566/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210047987/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210048180/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048261/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048262/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048269/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048550/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048552/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048564/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048565/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210048633/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048687/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048689/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210048718/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049151/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049293/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049295/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049297/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049299/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049300/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049302/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049303/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049306/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049308/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049393/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049505/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049509/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049533/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049537/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049549/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049682/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049683/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049684/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210049828/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210049984/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210049989/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050463/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050501/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050607/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050785/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050788/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050866/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050875/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050926/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050971/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210050991/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051007/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210051024/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051048/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051204/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051220/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-ASC210051231/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051246/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051247/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051252/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051385/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051405/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051411/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051592/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051595/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051619/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051620/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051621/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051660/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051694/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051696/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051718/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051755/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051759/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051801/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051802/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051804/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051822/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210051929/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210051999/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210052106/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-ASC210052125/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210052141/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210052146/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210052243/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210052426/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210052443/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210052455/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210052486/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210052789/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-ASC210053178/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210053312/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210053581/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210053838/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210053960/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054045/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054133/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054154/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054191/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054192/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054193/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054195/2021	other	2021-04-01
hCoV-19/USA/NJ-CDC-ASC210054320/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054348/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054442/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054459/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054460/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054564/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-ASC210054593/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054620/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054621/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054622/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054624/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054657/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054662/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054959/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054960/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054961/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054966/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210054967/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055266/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055268/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055314/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055315/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055376/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055383/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055391/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055424/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055458/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055461/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055467/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055475/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055476/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055659/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210055690/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055705/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055708/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055709/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055711/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055725/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055744/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055745/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055746/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055751/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055754/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055768/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055776/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210055777/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056066/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210056067/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210056068/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210056076/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056083/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056084/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056142/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056184/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210056198/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056202/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056206/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056242/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056246/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056248/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056276/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210056292/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056346/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056349/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056462/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056509/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056510/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056526/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210056542/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056544/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056581/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056636/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056640/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056665/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056736/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056740/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210056765/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210056839/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210056840/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210057175/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057185/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057190/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057195/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057196/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057309/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057368/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057538/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210057631/2021	other	2021-05-02
hCoV-19/USA/NJ-CDC-ASC210057845/2021	other	2021-05-03
hCoV-19/USA/NJ-CDC-ASC210058212/2021	other	2021-05-03
hCoV-19/USA/NJ-CDC-ASC210058353/2021	other	2021-05-03
hCoV-19/USA/NJ-CDC-ASC210058543/2021	other	2021-05-04
hCoV-19/USA/NJ-CDC-ASC210058709/2021	other	2021-05-04
hCoV-19/USA/NJ-CDC-ASC210058905/2021	other	2021-05-04
hCoV-19/USA/NJ-CDC-ASC210058986/2021	other	2021-05-05
hCoV-19/USA/NJ-CDC-ASC210059009/2021	other	2021-05-05
hCoV-19/USA/NJ-CDC-ASC210059166/2021	other	2021-05-04
hCoV-19/USA/NJ-CDC-ASC210059168/2021	other	2021-05-04
hCoV-19/USA/NJ-CDC-ASC210059225/2021	other	2021-05-04
hCoV-19/USA/NJ-CDC-ASC210059425/2021	other	2021-05-05
hCoV-19/USA/NJ-CDC-ASC210059819/2021	other	2021-05-05
hCoV-19/USA/NJ-CDC-ASC210059843/2021	other	2021-05-05
hCoV-19/USA/NJ-CDC-ASC210059953/2021	other	2021-05-06
hCoV-19/USA/NJ-CDC-ASC210059969/2021	other	2021-05-06
hCoV-19/USA/NJ-CDC-ASC210060112/2021	other	2021-05-06
hCoV-19/USA/NJ-CDC-ASC210060113/2021	other	2021-05-06
hCoV-19/USA/NJ-CDC-ASC210060423/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060627/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060631/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060681/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060805/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060839/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060843/2021	other	2021-05-07
hCoV-19/USA/NJ-CDC-ASC210060982/2021	other	2021-05-08
hCoV-19/USA/NJ-CDC-ASC210061007/2021	other	2021-05-08
hCoV-19/USA/NJ-CDC-ASC210061035/2021	other	2021-05-08
hCoV-19/USA/NJ-CDC-ASC210061148/2021	other	2021-05-08
hCoV-19/USA/NJ-CDC-ASC210061149/2021	other	2021-05-08
hCoV-19/USA/NJ-CDC-ASC210061307/2021	other	2021-05-09
hCoV-19/USA/NJ-CDC-ASC210061341/2021	other	2021-05-09
hCoV-19/USA/NJ-CDC-ASC210061370/2021	other	2021-05-09
hCoV-19/USA/NJ-CDC-ASC210061372/2021	other	2021-05-09
hCoV-19/USA/NJ-CDC-ASC210062122/2021	other	2021-05-11
hCoV-19/USA/NJ-CDC-ASC210062239/2021	other	2021-05-11
hCoV-19/USA/NJ-CDC-ASC210062536/2021	other	2021-05-11
hCoV-19/USA/NJ-CDC-ASC210062597/2021	other	2021-05-12
hCoV-19/USA/NJ-CDC-ASC210062752/2021	other	2021-05-12
hCoV-19/USA/NJ-CDC-ASC210063060/2021	other	2021-05-13
hCoV-19/USA/NJ-CDC-ASC210063437/2021	other	2021-05-13
hCoV-19/USA/NJ-CDC-ASC210063527/2021	other	2021-05-14
hCoV-19/USA/NJ-CDC-ASC210064070/2021	other	2021-05-15
hCoV-19/USA/NJ-CDC-ASC210064246/2021	other	2021-05-15
hCoV-19/USA/NJ-CDC-ASC210064262/2021	other	2021-05-16
hCoV-19/USA/NJ-CDC-ASC210064342/2021	other	2021-05-16
hCoV-19/USA/NJ-CDC-ASC210064344/2021	other	2021-05-16
hCoV-19/USA/NJ-CDC-ASC210064344/2021|EPI_ISL_2281062|2021-05-16	other	2021-05-16
hCoV-19/USA/NJ-CDC-ASC210065293/2021	other	2021-05-19
hCoV-19/USA/NJ-CDC-ASC210065324/2021	other	2021-05-18
hCoV-19/USA/NJ-CDC-ASC210065503/2021	other	2021-05-21
hCoV-19/USA/NJ-CDC-ASC210066198/2021	other	2021-05-22
hCoV-19/USA/NJ-CDC-ASC210066241/2021	other	2021-05-24
hCoV-19/USA/NJ-CDC-ASC210066241/2021|EPI_ISL_2370613|2021-05-24	other	2021-05-24
hCoV-19/USA/NJ-CDC-ASC210067038/2021	other	2021-05-25
hCoV-19/USA/NJ-CDC-ASC210067212/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067363/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067374/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210067381/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067467/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067541/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210067542/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067543/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067544/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067561/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210067619/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210067684/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-ASC210067805/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210067917/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210067983/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210067992/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068115/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210068157/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068222/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068297/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068383/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068434/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210068440/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068561/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068563/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068565/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068680/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068841/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068886/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210068989/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210068992/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-ASC210069032/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210069066/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-ASC210069101/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210069113/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210069200/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069201/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069212/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210069220/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210069346/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069350/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069403/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069405/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069407/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069409/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069411/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069414/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069457/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069488/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069501/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069704/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069705/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069737/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069749/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069754/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-ASC210069758/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069772/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069773/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069828/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069837/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069849/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069854/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210069958/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210069974/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-ASC210070023/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070079/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070099/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070202/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070211/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070221/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070263/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070526/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070585/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070624/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070705/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070744/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210070843/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210071062/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-ASC210071252/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-ASC210071271/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-ASC210071303/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-ASC210071304/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-ASC210071308/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-ASC210071323/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-ASC210071345/2021	other	2021-04-15
