trait	location	collection_date
hCoV-19/USA/NJ-CDC-LC0221200/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0221207/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0221208/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0221218/2021	other	2021-08-21
hCoV-19/USA/NJ-CDC-LC0221225/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0222966/2021	other	2021-08-07
hCoV-19/USA/NJ-CDC-LC0224108/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0224113/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0224117/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0224118/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0224121/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224128/2021	other	2021-08-21
hCoV-19/USA/NJ-CDC-LC0224129/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224131/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224132/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224137/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224138/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224141/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224142/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224143/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224152/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224153/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224154/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224172/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224173/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224176/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224177/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224184/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0224304/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0224367/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224374/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224375/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224376/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224391/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0224392/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0224397/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224407/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224408/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224414/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0224420/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224421/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224422/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224423/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224428/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0224429/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224435/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224472/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224478/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0224479/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0224487/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0226853/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0226980/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0226984/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0226985/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0226986/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0226991/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0226992/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0226994/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0226995/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0226996/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0226997/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0226998/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227000/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227001/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227002/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227003/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227006/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227007/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227008/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227009/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227010/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227011/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227030/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227031/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227035/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227036/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227038/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227045/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227060/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227068/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227069/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227070/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227089/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227094/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0227107/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227109/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227119/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0227120/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0227121/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227124/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227125/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227126/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227127/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227128/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227129/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227130/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227134/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227137/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227138/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227148/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227152/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227165/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227166/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227170/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0227215/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227216/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227217/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227218/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227219/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227222/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227231/2021	other	2021-08-29
hCoV-19/USA/NJ-CDC-LC0227240/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227241/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227256/2021	other	2021-08-28
hCoV-19/USA/NJ-CDC-LC0227268/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227272/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227273/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227274/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227279/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227280/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227285/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227292/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227294/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227295/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227296/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227298/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227299/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227300/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227301/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227302/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227307/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227309/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227315/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227322/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227330/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227332/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227336/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227337/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227341/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227342/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227343/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227344/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227348/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227349/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227356/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227361/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227362/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227367/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227369/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227370/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227371/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227372/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227378/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227379/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227380/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227381/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227382/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227383/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227384/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227385/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227391/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227393/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227394/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227395/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227396/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227402/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227406/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227407/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227409/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227412/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227414/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227415/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227417/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227425/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227426/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227427/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227430/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227434/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227435/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227437/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227439/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227440/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227441/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227445/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227446/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227447/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227448/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227449/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227450/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227457/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227458/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0227540/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0227545/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228154/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228156/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228162/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228163/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228164/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228173/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0228192/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0228193/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0228302/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228306/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228307/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228308/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228317/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0228319/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228329/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0228330/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0228331/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0228342/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228343/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228353/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228365/2021	other	2021-08-21
hCoV-19/USA/NJ-CDC-LC0228370/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0228371/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0228372/2021	other	2021-08-22
hCoV-19/USA/NJ-CDC-LC0228402/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228405/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228408/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228433/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228438/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228439/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228444/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228447/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228448/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228449/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228450/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228451/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228453/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228455/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228458/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228461/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228462/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228465/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228466/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228470/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0228472/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228473/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228475/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228484/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0228485/2021	other	2021-08-20
hCoV-19/USA/NJ-CDC-LC0238994/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0239018/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0239020/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0239021/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0239039/2021	other	2021-08-27
hCoV-19/USA/NJ-CDC-LC0240204/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0240205/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0240279/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0240280/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0240337/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0240340/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0240407/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0240408/2021	other	2021-08-23
hCoV-19/USA/NJ-CDC-LC0240418/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0240468/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0240469/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0240488/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0240491/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0243816/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0243818/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0243823/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243824/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243829/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0243832/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243866/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243867/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243868/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243870/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243873/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243876/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0243877/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0243878/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243879/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243882/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243884/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243885/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243886/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243887/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243891/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243892/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243894/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243895/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243896/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0243897/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243899/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243901/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0243902/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244002/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244003/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244010/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244015/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244021/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244025/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244026/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244032/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244033/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244034/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244035/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244044/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244048/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244049/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244050/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244051/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244052/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244053/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244054/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244055/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244056/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244058/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244064/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244067/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244071/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244073/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244076/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244079/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244080/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244081/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244082/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244083/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244084/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244085/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244086/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244088/2021	other	2021-08-19
hCoV-19/USA/NJ-CDC-LC0244091/2021	other	2021-08-18
hCoV-19/USA/NJ-CDC-LC0244094/2021	other	2021-08-17
hCoV-19/USA/NJ-CDC-LC0244104/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244105/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244107/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244112/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244115/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244116/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244134/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244135/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244140/2021	other	2021-08-26
hCoV-19/USA/NJ-CDC-LC0244141/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244146/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244147/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244148/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244149/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244151/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244159/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244163/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244174/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244177/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244178/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244186/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244188/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244190/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244191/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244192/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244196/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244197/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244198/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244199/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244200/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244209/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244210/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244213/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244218/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244219/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244220/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244225/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244226/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244227/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244229/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244230/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244232/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244238/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244239/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244241/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244242/2021	other	2021-08-24
hCoV-19/USA/NJ-CDC-LC0244251/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244255/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244256/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244259/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244262/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244263/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244264/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244265/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244266/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244271/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244272/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244273/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244274/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244275/2021	other	2021-08-25
hCoV-19/USA/NJ-CDC-LC0244276/2021	other	2021-08-25
