trait	location	collection_date
hCoV-19/USA/NJ-CDC-LC0042868/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042876/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042883/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042899/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042909/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042912/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042918/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042929/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042931/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042934/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042941/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042943/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042944/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042954/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042957/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-LC0042960/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042962/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042965/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-LC0042971/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042974/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042979/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042980/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-LC0042986/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042990/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042993/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0042995/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043002/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043004/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043008/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043013/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043016/2021	other	2021-04-05
hCoV-19/USA/NJ-CDC-LC0043021/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043025/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043039/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043046/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043054/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043059/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043060/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043063/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043071/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043087/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043103/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043124/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043128/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043180/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043206/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0043215/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043223/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043238/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043244/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043250/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043253/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043256/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-LC0043257/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043259/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043279/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043294/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043295/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043300/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043301/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043306/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043308/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043310/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043311/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043316/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043320/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043321/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043326/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043330/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043340/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043341/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043345/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043346/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043348/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043350/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043351/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043352/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043363/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043367/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043373/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043379/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043380/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043391/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043396/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043399/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043402/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043405/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043408/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043411/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0043418/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0043422/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0044536/2021	other	2021-04-06
hCoV-19/USA/NJ-CDC-LC0045705/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045712/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045722/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045737/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045744/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045750/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045757/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-LC0045773/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0045777/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045808/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045814/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045815/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045827/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045832/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0045848/2021	other	2021-04-07
hCoV-19/USA/NJ-CDC-LC0045852/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0045865/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045874/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0045875/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045881/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045893/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0045894/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045895/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045915/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0045926/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0045938/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045949/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045953/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-LC0045954/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045958/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045960/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0045982/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0045997/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0046010/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-LC0046028/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0046033/2021	other	2021-04-10
hCoV-19/USA/NJ-CDC-LC0046037/2021	other	2021-04-08
hCoV-19/USA/NJ-CDC-LC0046046/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0046047/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0046048/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0046059/2021	other	2021-04-09
hCoV-19/USA/NJ-CDC-LC0046068/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046448/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046456/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046471/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046475/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046486/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046488/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046504/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046528/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046540/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046542/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046560/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046562/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046572/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046577/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046583/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046585/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046593/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046596/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046615/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046630/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046631/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046635/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046638/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046640/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046642/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046643/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046658/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046659/2021	other	2021-04-12
hCoV-19/USA/NJ-CDC-LC0046661/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046666/2021	other	2021-04-11
hCoV-19/USA/NJ-CDC-LC0046690/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046703/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046721/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046750/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0046757/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046759/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046760/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046773/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046782/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0046786/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0046791/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046805/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0046818/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046834/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046844/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046855/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046870/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046871/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0046874/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046883/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046894/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046903/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0046913/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046928/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046960/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046988/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-LC0046996/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0046997/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047011/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047015/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047016/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047022/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047035/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047082/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047083/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047089/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047106/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-LC0047109/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047132/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047144/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047147/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047150/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047181/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047184/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047196/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047197/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047200/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0047209/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047223/2021	other	2021-04-13
hCoV-19/USA/NJ-CDC-LC0047226/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0047228/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0048721/2021	other	2021-04-17
hCoV-19/USA/NJ-CDC-LC0048749/2021	other	2021-04-14
hCoV-19/USA/NJ-CDC-LC0048889/2021	other	2021-04-17
hCoV-19/USA/NJ-CDC-LC0048945/2021	other	2021-04-17
hCoV-19/USA/NJ-CDC-LC0049050/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049071/2021	other	2021-04-17
hCoV-19/USA/NJ-CDC-LC0049273/2021	other	2021-04-16
hCoV-19/USA/NJ-CDC-LC0049330/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049460/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049469/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049493/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049563/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049579/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049584/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049585/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049600/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049613/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049614/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049693/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049695/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049706/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049709/2021	other	2021-04-16
hCoV-19/USA/NJ-CDC-LC0049712/2021	other	2021-04-17
hCoV-19/USA/NJ-CDC-LC0049716/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049725/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049733/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049737/2021	other	2021-04-18
hCoV-19/USA/NJ-CDC-LC0049757/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049782/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049783/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049788/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049789/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049797/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049818/2021	other	2021-04-18
hCoV-19/USA/NJ-CDC-LC0049820/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049823/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049825/2021	other	2021-04-18
hCoV-19/USA/NJ-CDC-LC0049827/2021	other	2021-04-16
hCoV-19/USA/NJ-CDC-LC0049830/2021	other	2021-04-18
hCoV-19/USA/NJ-CDC-LC0049851/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049860/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049861/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0049870/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049873/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049880/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049884/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049885/2021	other	2021-04-18
hCoV-19/USA/NJ-CDC-LC0049891/2021	other	2021-04-15
hCoV-19/USA/NJ-CDC-LC0049892/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049898/2021	other	2021-04-19
hCoV-19/USA/NJ-CDC-LC0049906/2021	other	2021-04-17
hCoV-19/USA/NJ-CDC-LC0049913/2021	other	2021-04-18
hCoV-19/USA/NJ-CDC-LC0050857/2021	other	2021-04-24
hCoV-19/USA/NJ-CDC-LC0050865/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050866/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0050867/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050869/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050875/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050876/2021	other	2021-04-24
hCoV-19/USA/NJ-CDC-LC0050886/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050887/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050891/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050892/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050893/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050899/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050900/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050911/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050912/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050913/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050919/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050920/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050922/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050925/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050928/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050942/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050943/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050944/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050947/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050948/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050950/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050952/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050954/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050959/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050966/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050968/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050971/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050975/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0050983/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0050988/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0050995/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051020/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051025/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051027/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051039/2021	other	2021-04-24
hCoV-19/USA/NJ-CDC-LC0051040/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051045/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051046/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051052/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051054/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051059/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051063/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051073/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051075/2021	other	2021-04-24
hCoV-19/USA/NJ-CDC-LC0051082/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051084/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051085/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051091/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051096/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051098/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051101/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051104/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051107/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051108/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051112/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051113/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051114/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051119/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051123/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051124/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051127/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051131/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051134/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051144/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051147/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051150/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051160/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051166/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051167/2021	other	2021-04-20
hCoV-19/USA/NJ-CDC-LC0051168/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051172/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051173/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051192/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051195/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051196/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051199/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051200/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051204/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051205/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051208/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051224/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051225/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051229/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051230/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051238/2021	other	2021-04-24
hCoV-19/USA/NJ-CDC-LC0051241/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051248/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051254/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051259/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051261/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051268/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051271/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051274/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051276/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051287/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051292/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051296/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051297/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051299/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051301/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051302/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051305/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051314/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051324/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051328/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051331/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051332/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051450/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051497/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051526/2021	other	2021-04-22
hCoV-19/USA/NJ-CDC-LC0051592/2021	other	2021-04-23
hCoV-19/USA/NJ-CDC-LC0051668/2021	other	2021-04-21
hCoV-19/USA/NJ-CDC-LC0051672/2021	other	2021-04-24
hCoV-19/USA/NJ-CDC-LC0051677/2021	other	2021-04-25
