name,accession,date,location,lineage
hCoV-19/Saint_Kitts_and_Nevis/85400/2021|EPI_ISL_8939391|2021-08-14,EPI_ISL_8939391,2021-08-14,SaintKittsandNevis,C.37
hCoV-19/Saint_Lucia/74394/2021|EPI_ISL_2967979|2021-06-12,EPI_ISL_2967979,2021-06-12,SaintLucia,B.1.1.7
hCoV-19/Saint_Martin/IDF-IPP48412/2021|EPI_ISL_8143275|2021-11-24,EPI_ISL_8143275,2021-11-24,SaintMartin,AY.9.2
hCoV-19/Saint_Martin/IDF-IPP48413/2021|EPI_ISL_8143342|2021-11-29,EPI_ISL_8143342,2021-11-29,SaintMartin,AY.119
hCoV-19/Saint_Martin/IPG-7350/2020|EPI_ISL_613450|2020-03-26,EPI_ISL_613450,2020-03-26,SaintMartin,B.1
hCoV-19/Saint_Vincent_and_the_Grenadines/109776/2021|EPI_ISL_7835369|2021-11-30,EPI_ISL_7835369,2021-11-30,SaintVincentandtheGrenadines,AY.5.6
hCoV-19/Saint_Vincent_and_the_Grenadines/113854/2021|EPI_ISL_8936897|2021-12-23,EPI_ISL_8936897,2021-12-23,SaintVincentandtheGrenadines,AY.5.6
hCoV-19/Saint_Vincent_and_the_Grenadines/114401/2021|EPI_ISL_8936875|2021-12-29,EPI_ISL_8936875,2021-12-29,SaintVincentandtheGrenadines,BA.1
hCoV-19/Saint_Vincent_and_the_Grenadines/91249/2021|EPI_ISL_9332755|2021-09-13,EPI_ISL_9332755,2021-09-13,SaintVincentandtheGrenadines,AY.34.2
hCoV-19/Saudi_Arabia/596/2020|EPI_ISL_490006|2020-02-18,EPI_ISL_490006,2020-02-18,SaudiArabia,B.1.468
hCoV-19/Saudi_Arabia/KAUST-MADINAH1119/2020|EPI_ISL_677979|2020-06-11,EPI_ISL_677979,2020-06-11,SaudiArabia,B.1.36
hCoV-19/Saudi_Arabia/KFSHRC_0119Y/2021|EPI_ISL_9034789|2021-12-19,EPI_ISL_9034789,2021-12-19,SaudiArabia,BA.1.1
hCoV-19/Scotland/ALDP-3094BAD/2021|EPI_ISL_8493329|2021-12-31,EPI_ISL_8493329,2021-12-31,UnitedKingdom,BA.1
hCoV-19/Scotland/QEUH-207A9A6/2021|EPI_ISL_5247687|2021-10-07,EPI_ISL_5247687,2021-10-07,UnitedKingdom,AY.4
hCoV-19/Scotland/QEUH-535692/2020|EPI_ISL_532235|2020-05-18,EPI_ISL_532235,2020-05-18,UnitedKingdom,B.1.1.372
hCoV-19/Senegal/1478992/2020|EPI_ISL_8525896|2020-10-23,EPI_ISL_8525896,2020-10-23,Senegal,B.1
hCoV-19/Senegal/7909611/2021|EPI_ISL_8528280|2021-05-12,EPI_ISL_8528280,2021-05-12,Senegal,B.1.525
hCoV-19/Senegal/SC20-4945/2020|EPI_ISL_3152078|2020-08-12,EPI_ISL_3152078,2020-08-12,Senegal,B.1
hCoV-19/Senegal/SN-IR3-004370/2021|EPI_ISL_5748525|2021-10-21,EPI_ISL_5748525,2021-10-21,Senegal,AY.34.1
hCoV-19/Senegal/SN-MBO-20-1142/2020|EPI_ISL_1827866|2020-07-09,EPI_ISL_1827866,2020-07-09,Senegal,B.1.416
hCoV-19/Serbia/387440_0711/2021|EPI_ISL_8748570|2021-11-07,EPI_ISL_8748570,2021-11-07,Serbia,AY.43
hCoV-19/Serbia/Belgrade-406088_0201/2022|EPI_ISL_9467233|2022-01-02,EPI_ISL_9467233,2022-01-02,Serbia,BA.1.1
hCoV-19/Serbia/Belgrade-J2585231803/2021|EPI_ISL_4468875|2021-03-18,EPI_ISL_4468875,2021-03-18,Serbia,B.1.1.7
hCoV-19/Serbia/Beograd-931C163-2812/2020|EPI_ISL_6939861|2020-12-28,EPI_ISL_6939861,2020-12-28,Serbia,C.35
hCoV-19/Serbia/K237804_1512/2021|EPI_ISL_8748601|2021-12-15,EPI_ISL_8748601,2021-12-15,Serbia,BA.1.1
hCoV-19/Serbia/Pancevo-210032506/2020|EPI_ISL_661184|2020-06-24,EPI_ISL_661184,2020-06-24,Serbia,C.35
hCoV-19/Serbia/Pozarevac-3382780406/2021|EPI_ISL_3163963|2021-06-04,EPI_ISL_3163963,2021-06-04,Serbia,B.1.1.7
hCoV-19/Seychelles/G40372/2021|EPI_ISL_4880536|2021-02-10,EPI_ISL_4880536,2021-02-10,Seychelles,B.1.351
hCoV-19/Seychelles/G9497/2020|EPI_ISL_4880612|2020-10-02,EPI_ISL_4880612,2020-10-02,Seychelles,B.1.1
hCoV-19/Seychelles/SS2585/2021|EPI_ISL_4880669|2021-07-07,EPI_ISL_4880669,2021-07-07,Seychelles,AY.122
hCoV-19/Seychelles/SS3987/2021|EPI_ISL_6705093|2021-10-29,EPI_ISL_6705093,2021-10-29,Seychelles,AY.122
hCoV-19/Sierra_Leone/CPHRL-018/2021|EPI_ISL_4635455|2021-07-04,EPI_ISL_4635455,2021-07-04,SierraLeone,B.1.617.2
hCoV-19/Sierra_Leone/CPHRL-094/2021|EPI_ISL_4755979|2021-03-30,EPI_ISL_4755979,2021-03-30,SierraLeone,R.1
hCoV-19/Sierra_Leone/CPHRL_SEQ_21_298/2021|EPI_ISL_7620048|2021-11-08,EPI_ISL_7620048,2021-11-08,SierraLeone,AY.4
hCoV-19/Sierra_Leone/KGH-G-8548/2020|EPI_ISL_512811|2020-03-30,EPI_ISL_512811,2020-03-30,SierraLeone,B.1
hCoV-19/Singapore/1034/2020|EPI_ISL_574519|2020-09-28,EPI_ISL_574519,2020-09-28,Singapore,B.1.1.354
hCoV-19/Singapore/11/2022|EPI_ISL_8449865|2022-01-01,EPI_ISL_8449865,2022-01-01,Singapore,BA.1.15
hCoV-19/Singapore/1392/2020|EPI_ISL_645119|2020-10-29,EPI_ISL_645119,2020-10-29,Singapore,B.1.1.46
hCoV-19/Singapore/1455/2020|EPI_ISL_728191|2020-12-09,EPI_ISL_728191,2020-12-09,Singapore,B.1.2
hCoV-19/Singapore/1616/2022|EPI_ISL_10064753|2022-02-10,EPI_ISL_10064753,2022-02-10,Singapore,BA.1.1
hCoV-19/Singapore/165/2020|EPI_ISL_462283|2020-01-27,EPI_ISL_462283,2020-01-27,Singapore,B
hCoV-19/Singapore/3537/2021|EPI_ISL_3426996|2021-08-10,EPI_ISL_3426996,2021-08-10,Singapore,AY.23
hCoV-19/Singapore/70/2021|EPI_ISL_857478|2021-01-05,EPI_ISL_857478,2021-01-05,Singapore,B.1.468
hCoV-19/Singapore/7405/2021|EPI_ISL_5978573|2021-10-28,EPI_ISL_5978573,2021-10-28,Singapore,AY.23
hCoV-19/Singapore/770/2020|EPI_ISL_509380|2020-07-16,EPI_ISL_509380,2020-07-16,Singapore,B.6.6
hCoV-19/Singapore/8436/2021|EPI_ISL_6832889|2021-11-24,EPI_ISL_6832889,2021-11-24,Singapore,AY.23
hCoV-19/Singapore/906/2020|EPI_ISL_536447|2020-01-25,EPI_ISL_536447,2020-01-25,Singapore,A
hCoV-19/Singapore/9092/2021|EPI_ISL_8092601|2021-12-18,EPI_ISL_8092601,2021-12-18,Singapore,BA.1.1.7
hCoV-19/Sint_Maarten/SX-RIVM-13840/2021|EPI_ISL_1089591|2021-02-16,EPI_ISL_1089591,2021-02-16,SintMaarten,P.2
hCoV-19/Sint_Maarten/SX-RIVM-31355/2021|EPI_ISL_2093492|2021-05-01,EPI_ISL_2093492,2021-05-01,SintMaarten,B.1.1.7
hCoV-19/Sint_Maarten/SX-RIVM-38179/2021|EPI_ISL_2609644|2021-05-24,EPI_ISL_2609644,2021-05-24,SintMaarten,B.1.1.7
hCoV-19/Sint_Maarten/SX-RIVM-59704/2021|EPI_ISL_4543978|2021-09-13,EPI_ISL_4543978,2021-09-13,SintMaarten,AY.9.2
hCoV-19/Sint_Maarten/SX-RIVM-66971/2021|EPI_ISL_5977560|2021-10-15,EPI_ISL_5977560,2021-10-15,SintMaarten,AY.9.2
hCoV-19/Sint_Maarten/SX-RIVM-68436/2021|EPI_ISL_6240305|2021-10-26,EPI_ISL_6240305,2021-10-26,SintMaarten,AY.9.2
hCoV-19/Sint_Maarten/SX-RIVM-68454/2021|EPI_ISL_6240315|2021-10-29,EPI_ISL_6240315,2021-10-29,SintMaarten,AY.43.8
hCoV-19/Sint_Maarten/SX-RIVM-73777/2021|EPI_ISL_7784843|2021-11-27,EPI_ISL_7784843,2021-11-27,SintMaarten,AY.122
hCoV-19/Sint_Maarten/SX-RIVM-74597/2021|EPI_ISL_7786211|2021-11-26,EPI_ISL_7786211,2021-11-26,SintMaarten,AY.100
hCoV-19/Sint_Maarten/SX-RIVM-79808/2021|EPI_ISL_8724966|2021-12-04,EPI_ISL_8724966,2021-12-04,SintMaarten,BA.1.15
hCoV-19/Sint_Maarten/SX-RIVM-81103/2021|EPI_ISL_9086234|2021-12-28,EPI_ISL_9086234,2021-12-28,SintMaarten,BA.1
hCoV-19/Sint_Maarten/SX-RIVM-82581/2022|EPI_ISL_9186014|2022-01-07,EPI_ISL_9186014,2022-01-07,SintMaarten,BA.1.1
hCoV-19/Sint_Maarten/SX-RIVM-85244/2022|EPI_ISL_9531876|2022-01-21,EPI_ISL_9531876,2022-01-21,SintMaarten,BA.1.1
hCoV-19/Sint_Maarten/SX-RIVM-87389/2022|EPI_ISL_10347068|2022-02-07,EPI_ISL_10347068,2022-02-07,SintMaarten,BA.1.1
hCoV-19/Sint_Maarten/SX-RIVM-87428/2022|EPI_ISL_10347091|2022-02-07,EPI_ISL_10347091,2022-02-07,SintMaarten,BA.1.1
hCoV-19/Slovakia/12676/2021|EPI_ISL_3921545|2021-06-07,EPI_ISL_3921545,2021-06-07,Slovakia,B.1.1.7
hCoV-19/Slovakia/14237-VHU5042/2020|EPI_ISL_2276073|2020-08-04,EPI_ISL_2276073,2020-08-04,Slovakia,C.35
hCoV-19/Slovakia/UKBA-201/2020|EPI_ISL_577734|2020-07-09,EPI_ISL_577734,2020-07-09,Slovakia,B.1.1.266
hCoV-19/Slovakia/UKBA-212/2020|EPI_ISL_577742|2020-03-31,EPI_ISL_577742,2020-03-31,Slovakia,B.1.1
hCoV-19/Slovakia/UKBA-4182/2021|EPI_ISL_3556808|2021-08-08,EPI_ISL_3556808,2021-08-08,Slovakia,AY.122
hCoV-19/Slovakia/UKBA-724/2020|EPI_ISL_875538|2020-10-10,EPI_ISL_875538,2020-10-10,Slovakia,B.1.1.170
hCoV-19/Slovakia/UKBA-7548/2021|EPI_ISL_8057311|2021-12-06,EPI_ISL_8057311,2021-12-06,Slovakia,AY.43
hCoV-19/Slovakia/UKBA-8550/2022|EPI_ISL_9206084|2022-01-11,EPI_ISL_9206084,2022-01-11,Slovakia,BA.1.1
hCoV-19/Slovakia/UVZ_PL26_H8_13933/2021|EPI_ISL_3100392|2021-06-23,EPI_ISL_3100392,2021-06-23,Slovakia,B.1.1.7
hCoV-19/Slovakia/UVZ_PL35_A2_17621/2021|EPI_ISL_4172217|2021-08-23,EPI_ISL_4172217,2021-08-23,Slovakia,AY.68
hCoV-19/Slovakia/UVZ_PL67_E9_31760/2021|EPI_ISL_6780379|2021-10-27,EPI_ISL_6780379,2021-10-27,Slovakia,AY.68
hCoV-19/Slovakia/UVZ_PL69_F5_32811/2021|EPI_ISL_6780559|2021-11-03,EPI_ISL_6780559,2021-11-03,Slovakia,AY.98.1
hCoV-19/Slovakia/run220208_RUVZ_BB-22-0379/2022|EPI_ISL_9829727|2022-02-06,EPI_ISL_9829727,2022-02-06,Slovakia,BA.2
hCoV-19/Slovenia/118893/2020|EPI_ISL_2886729|2020-10-05,EPI_ISL_2886729,2020-10-05,Slovenia,B.1.149
hCoV-19/Slovenia/147939/2020|EPI_ISL_5855939|2020-10-21,EPI_ISL_5855939,2020-10-21,Slovenia,B.1.160
hCoV-19/Slovenia/154476/2022|EPI_ISL_9957790|2022-02-02,EPI_ISL_9957790,2022-02-02,Slovenia,BA.1
hCoV-19/Slovenia/17-005962-CE/2022|EPI_ISL_9717443|2022-01-07,EPI_ISL_9717443,2022-01-07,Slovenia,BA.1.17
hCoV-19/Slovenia/17-069603-KR/2021|EPI_ISL_7243501|2021-10-31,EPI_ISL_7243501,2021-10-31,Slovenia,AY.43
hCoV-19/Slovenia/236279/2021|EPI_ISL_2465671|2021-05-06,EPI_ISL_2465671,2021-05-06,Slovenia,B.1.1.7
hCoV-19/Slovenia/250665/2020|EPI_ISL_5103438|2020-12-03,EPI_ISL_5103438,2020-12-03,Slovenia,B.1.258.17
hCoV-19/Slovenia/276300/2021|EPI_ISL_2886523|2021-06-01,EPI_ISL_2886523,2021-06-01,Slovenia,B.1.1.7
hCoV-19/Slovenia/502755/2021|EPI_ISL_7965708|2021-11-15,EPI_ISL_7965708,2021-11-15,Slovenia,AY.122
hCoV-19/Slovenia/551595/2021|EPI_ISL_9458833|2021-12-07,EPI_ISL_9458833,2021-12-07,Slovenia,AY.122
hCoV-19/Slovenia/6068/2020|EPI_ISL_2643988|2020-04-07,EPI_ISL_2643988,2020-04-07,Slovenia,B.1.1
hCoV-19/Slovenia/80413/2020|EPI_ISL_2644280|2020-09-02,EPI_ISL_2644280,2020-09-02,Slovenia,B.1.236
hCoV-19/Slovenia/83803/2020|EPI_ISL_2644294|2020-09-05,EPI_ISL_2644294,2020-09-05,Slovenia,B.1.258.17
hCoV-19/Slovenia/9492/2020|EPI_ISL_2644005|2020-04-14,EPI_ISL_2644005,2020-04-14,Slovenia,B.1
hCoV-19/Slovenia/V0-1288/2020|EPI_ISL_635269|2020-03-29,EPI_ISL_635269,2020-03-29,Slovenia,B.1
hCoV-19/Solomon_Islands/SOL011/2021|EPI_ISL_4771906|2021-03-26,EPI_ISL_4771906,2021-03-26,SolomonIslands,AU.3
hCoV-19/South_Africa/CERI-KRISP-K033204/2021|EPI_ISL_7715363|2021-11-24,EPI_ISL_7715363,2021-11-24,SouthAfrica,BA.1
hCoV-19/South_Africa/CERI-KRISP-K034867/2022|EPI_ISL_8896430|2022-01-07,EPI_ISL_8896430,2022-01-07,SouthAfrica,BA.2
hCoV-19/South_Africa/KRISP-K019263/2021|EPI_ISL_2899734|2021-06-23,EPI_ISL_2899734,2021-06-23,SouthAfrica,AY.45
hCoV-19/South_Africa/KRISP-K019355/2021|EPI_ISL_2955474|2021-06-08,EPI_ISL_2955474,2021-06-08,SouthAfrica,AY.45
hCoV-19/South_Africa/NHLS-UCT-GP-N219/2021|EPI_ISL_7882995|2021-12-02,EPI_ISL_7882995,2021-12-02,SouthAfrica,BA.1.17
hCoV-19/South_Africa/NHLS-UCT-GS-4129/2020|EPI_ISL_960158|2020-07-06,EPI_ISL_960158,2020-07-06,SouthAfrica,B.1.1.382
hCoV-19/South_Africa/NICD-N11120/2021|EPI_ISL_3237073|2021-07-03,EPI_ISL_3237073,2021-07-03,SouthAfrica,AY.45
hCoV-19/South_Africa/NICD-N21316/2021|EPI_ISL_7337399|2021-10-24,EPI_ISL_7337399,2021-10-24,SouthAfrica,AY.45
hCoV-19/South_Africa/NICD-N34322/2022|EPI_ISL_9686290|2022-02-03,EPI_ISL_9686290,2022-02-03,SouthAfrica,BA.2
hCoV-19/South_Africa/Tygerberg_209/2020|EPI_ISL_3068030|2020-05-06,EPI_ISL_3068030,2020-05-06,SouthAfrica,B.1.1.1
hCoV-19/South_Africa/UFS-K018866-KRISP/2021|EPI_ISL_2812404|2021-05-18,EPI_ISL_2812404,2021-05-18,SouthAfrica,B.1.351
hCoV-19/South_Korea/KDCA0855/2020|EPI_ISL_955953|2020-11-15,EPI_ISL_955953,2020-11-15,SouthKorea,B.1.497
hCoV-19/South_Korea/KDCA1460/2020|EPI_ISL_1063689|2020-12-03,EPI_ISL_1063689,2020-12-03,SouthKorea,B.1.177
hCoV-19/South_Korea/KDCA15062/2021|EPI_ISL_6013699|2021-08-24,EPI_ISL_6013699,2021-08-24,SouthKorea,AY.69
hCoV-19/South_Korea/KDCA1648/2021|EPI_ISL_1138916|2021-01-27,EPI_ISL_1138916,2021-01-27,SouthKorea,B.1.497
hCoV-19/South_Korea/KDCA1682/2021|EPI_ISL_1138950|2021-02-09,EPI_ISL_1138950,2021-02-09,SouthKorea,B.1.497
hCoV-19/South_Korea/KDCA17342/2021|EPI_ISL_6749370|2021-10-24,EPI_ISL_6749370,2021-10-24,SouthKorea,AY.69
hCoV-19/South_Korea/KDCA18660/2021|EPI_ISL_7692739|2021-11-12,EPI_ISL_7692739,2021-11-12,SouthKorea,AY.69
hCoV-19/South_Korea/KDCA2556/2021|EPI_ISL_1490067|2021-03-21,EPI_ISL_1490067,2021-03-21,SouthKorea,B.1.497
hCoV-19/South_Korea/KDCA26099/2021|EPI_ISL_8885868|2021-12-09,EPI_ISL_8885868,2021-12-09,SouthKorea,BA.1.1
hCoV-19/South_Korea/KDCA28900/2022|EPI_ISL_10045954|2022-01-21,EPI_ISL_10045954,2022-01-21,SouthKorea,BA.1.1
hCoV-19/South_Korea/KDCA29471/2022|EPI_ISL_10347713|2022-02-01,EPI_ISL_10347713,2022-02-01,SouthKorea,BA.1.1
hCoV-19/South_Korea/KDCA3510/2020|EPI_ISL_2161033|2020-09-22,EPI_ISL_2161033,2020-09-22,SouthKorea,B.1.497
hCoV-19/South_Korea/KDCA8974/2021|EPI_ISL_3545189|2021-07-29,EPI_ISL_3545189,2021-07-29,SouthKorea,B.1.1.7
hCoV-19/South_Sudan/UG418/2021|EPI_ISL_2450795|2021-03-09,EPI_ISL_2450795,2021-03-09,SouthSudan,B.1.525
hCoV-19/South_Sudan/UG703/2021|EPI_ISL_3546340|2021-07-24,EPI_ISL_3546340,2021-07-24,SouthSudan,AY.46
hCoV-19/South_Sudan/UG712/2021|EPI_ISL_3546349|2021-02-24,EPI_ISL_3546349,2021-02-24,SouthSudan,B.1.525
hCoV-19/South_Sudan/UG713/2021|EPI_ISL_3546350|2021-05-21,EPI_ISL_3546350,2021-05-21,SouthSudan,B.1.617.2
hCoV-19/Spain/AN-ISCIII-201272/2020|EPI_ISL_418243|2020-02-28,EPI_ISL_418243,2020-02-28,Spain,B.29
hCoV-19/Spain/CT-LabRefCat-1667902/2021|EPI_ISL_2100222|2021-04-21,EPI_ISL_2100222,2021-04-21,Spain,B.1.1.7
hCoV-19/Spain/GA-CHUVI-21798175/2022|EPI_ISL_10252420|2022-02-02,EPI_ISL_10252420,2022-02-02,Spain,BA.1.1.14
hCoV-19/Spain/GA-CHUVI-51751414/2021|EPI_ISL_9071683|2021-12-16,EPI_ISL_9071683,2021-12-16,Spain,BA.1.1.14
hCoV-19/Spain/GA-CHUVI-51792048/2022|EPI_ISL_9693449|2022-01-21,EPI_ISL_9693449,2022-01-21,Spain,BA.1.17
hCoV-19/Spain/MD-HGUGM-5881437/2021|EPI_ISL_6031096|2021-10-29,EPI_ISL_6031096,2021-10-29,Spain,AY.43
hCoV-19/Spain/MD-HRYC-12076062/2021|EPI_ISL_6854295|2021-11-03,EPI_ISL_6854295,2021-11-03,Spain,AY.113
hCoV-19/Spain/UN-ORC01387/2020|EPI_ISL_4533659|2020-08-20,EPI_ISL_4533659,2020-08-20,Spain,B.1.177
hCoV-19/Sri_Lanka/C29572/2020|EPI_ISL_668451|2020-11-06,EPI_ISL_668451,2020-11-06,SriLanka,B.1.411
hCoV-19/Sri_Lanka/CDR-KK57/2020|EPI_ISL_525486|2020-07-21,EPI_ISL_525486,2020-07-21,SriLanka,B.1
hCoV-19/Sri_Lanka/GQC12/2020|EPI_ISL_602574|2020-10-23,EPI_ISL_602574,2020-10-23,SriLanka,B.1.411
hCoV-19/Sri_Lanka/KDU0107/2020|EPI_ISL_3664329|2020-04-23,EPI_ISL_3664329,2020-04-23,SriLanka,B.1
hCoV-19/Sri_Lanka/NR17/2021|EPI_ISL_1582413|2021-03-22,EPI_ISL_1582413,2021-03-22,SriLanka,B.1
hCoV-19/Sri_Lanka/aicbu2064/2021|EPI_ISL_5990048|2021-10-26,EPI_ISL_5990048,2021-10-26,SriLanka,AY.28
hCoV-19/Sri_Lanka/aicbu2568/2021|EPI_ISL_7146452|2021-11-02,EPI_ISL_7146452,2021-11-02,SriLanka,AY.28
hCoV-19/Sri_Lanka/aicbu3350/2021|EPI_ISL_8281513|2021-12-22,EPI_ISL_8281513,2021-12-22,SriLanka,AY.28
hCoV-19/Sri_Lanka/aicbu4231/2022|EPI_ISL_9570769|2022-01-28,EPI_ISL_9570769,2022-01-28,SriLanka,BA.2
hCoV-19/Sri_Lanka/aicbu4472/2022|EPI_ISL_9829935|2022-02-03,EPI_ISL_9829935,2022-02-03,SriLanka,BA.2
hCoV-19/Sudan/N6392/2021|EPI_ISL_4739539|2021-07-03,EPI_ISL_4739539,2021-07-03,Sudan,A.29
hCoV-19/Suriname/SR-382/2021|EPI_ISL_3462662|2021-06-15,EPI_ISL_3462662,2021-06-15,Suriname,P.1
hCoV-19/Suriname/SR-523/2021|EPI_ISL_3462723|2021-08-02,EPI_ISL_3462723,2021-08-02,Suriname,P.1
hCoV-19/Suriname/SR-793/2021|EPI_ISL_7730765|2021-10-24,EPI_ISL_7730765,2021-10-24,Suriname,AY.43.8
hCoV-19/Suriname/SR-801/2021|EPI_ISL_7730756|2021-11-05,EPI_ISL_7730756,2021-11-05,Suriname,AY.43.8
hCoV-19/Suriname/SR-892/2021|EPI_ISL_8572419|2021-12-27,EPI_ISL_8572419,2021-12-27,Suriname,AY.43.8
hCoV-19/Sweden/01_SE100_21CS105305/2021|EPI_ISL_6037228|2021-10-27,EPI_ISL_6037228,2021-10-27,Sweden,AY.122
hCoV-19/Sweden/1464927064/2021|EPI_ISL_3403541|2021-07-29,EPI_ISL_3403541,2021-07-29,Sweden,AY.43
hCoV-19/Sweden/20-08100/2020|EPI_ISL_454471|2020-03-06,EPI_ISL_454471,2020-03-06,Sweden,B.1.1
hCoV-19/Sweden/20-52726/2020|EPI_ISL_654506|2020-08-09,EPI_ISL_654506,2020-08-09,Sweden,B.1.1
hCoV-19/Sweden/20-53027/2020|EPI_ISL_676533|2020-04-10,EPI_ISL_676533,2020-04-10,Sweden,B.1
hCoV-19/Sweden/20-53910/2020|EPI_ISL_1659752|2020-12-29,EPI_ISL_1659752,2020-12-29,Sweden,B.1.160
hCoV-19/Sweden/2055783605/2021|EPI_ISL_3784428|2021-08-11,EPI_ISL_3784428,2021-08-11,Sweden,AY.9.2
hCoV-19/Sweden/3924003763/2021|EPI_ISL_2213851|2021-02-22,EPI_ISL_2213851,2021-02-22,Sweden,B.1.1.7
hCoV-19/Sweden/3942204287/2021|EPI_ISL_2221672|2021-03-23,EPI_ISL_2221672,2021-03-23,Sweden,B.1.1.7
hCoV-19/Sweden/4132469864/2021|EPI_ISL_7216531|2021-11-15,EPI_ISL_7216531,2021-11-15,Sweden,AY.4
hCoV-19/Sweden/6194602063/2022|EPI_ISL_9180404|2022-01-16,EPI_ISL_9180404,2022-01-16,Sweden,BA.1.13
hCoV-19/Sweden/6814472624/2021|EPI_ISL_6178830|2021-10-21,EPI_ISL_6178830,2021-10-21,Sweden,AY.122
hCoV-19/Sweden/SUS0007295/2021|EPI_ISL_8286328|2021-12-16,EPI_ISL_8286328,2021-12-16,Sweden,AY.4
hCoV-19/Sweden/SUS0009535/2022|EPI_ISL_9962222|2022-02-04,EPI_ISL_9962222,2022-02-04,Sweden,BA.2.9
hCoV-19/Switzerland/AG-UHB-4172455201/2020|EPI_ISL_1036131|2020-12-07,EPI_ISL_1036131,2020-12-07,Switzerland,B.1.258
hCoV-19/Switzerland/BE-ETHZ-180019/2020|EPI_ISL_489967|2020-06-29,EPI_ISL_489967,2020-06-29,Switzerland,B.1.1
hCoV-19/Switzerland/BE-IFIK-6607-6544/2022|EPI_ISL_9986120|2022-02-07,EPI_ISL_9986120,2022-02-07,Switzerland,BA.1.1.11
hCoV-19/Switzerland/BL-ETHZ-33568275/2021|EPI_ISL_3296074|2021-07-23,EPI_ISL_3296074,2021-07-23,Switzerland,AY.34
hCoV-19/Switzerland/GE-DIA-011441797101/2022|EPI_ISL_9561942|2022-01-25,EPI_ISL_9561942,2022-01-25,Switzerland,BA.1.1
hCoV-19/Switzerland/SG-ETHZ-672499/2021|EPI_ISL_6032780|2021-10-31,EPI_ISL_6032780,2021-10-31,Switzerland,AY.43.4
hCoV-19/Switzerland/SO-ETHZ-571199/2020|EPI_ISL_1659392|2020-12-18,EPI_ISL_1659392,2020-12-18,Switzerland,B.1.160.15
hCoV-19/Switzerland/SO-ETHZ-610661/2021|EPI_ISL_2152206|2021-05-04,EPI_ISL_2152206,2021-05-04,Switzerland,B.1.1.7
hCoV-19/Switzerland/TG-UZH-IMV-3ba5981a/2021|EPI_ISL_8684249|2021-12-18,EPI_ISL_8684249,2021-12-18,Switzerland,AY.46.6
hCoV-19/Switzerland/VS-ETHZ-34731806/2021|EPI_ISL_6823969|2021-11-10,EPI_ISL_6823969,2021-11-10,Switzerland,AY.122
hCoV-19/Syria/Northwest-0013/2021|EPI_ISL_7964036|2021-12-01,EPI_ISL_7964036,2021-12-01,Syria,AY.121
hCoV-19/Syria/Northwest-0102/2022|EPI_ISL_10129607|2022-01-05,EPI_ISL_10129607,2022-01-05,Syria,AY.121
hCoV-19/Syria/Northwest-0157/2022|EPI_ISL_10038256|2022-02-02,EPI_ISL_10038256,2022-02-02,Syria,BA.1
hCoV-19/Taiwan/TSGH-50/2021|EPI_ISL_8993542|2021-12-22,EPI_ISL_8993542,2021-12-22,Taiwan,AY.103
hCoV-19/Tanzania/JXCDC-09/2021|EPI_ISL_8917336|2021-12-18,EPI_ISL_8917336,2021-12-18,Tanzania,BA.1.1
hCoV-19/Thailand/A21916/2021|EPI_ISL_3892089|2021-01-21,EPI_ISL_3892089,2021-01-21,Thailand,B.1.1.7
hCoV-19/Thailand/Bangkok-CONI-1781/2022|EPI_ISL_9322657|2022-01-15,EPI_ISL_9322657,2022-01-15,Thailand,BA.1
hCoV-19/Thailand/CU-SI2107327-NT/2021|EPI_ISL_1007658|2021-02-12,EPI_ISL_1007658,2021-02-12,Thailand,B.1.351
hCoV-19/Thailand/DMSc-04704/2021|EPI_ISL_7694923|2021-10-29,EPI_ISL_7694923,2021-10-29,Thailand,AY.85
hCoV-19/Thailand/DMSc-07782/2022|EPI_ISL_10096230|2022-02-04,EPI_ISL_10096230,2022-02-04,Thailand,BA.1.1
hCoV-19/Thailand/SI200433-NT/2020|EPI_ISL_437621|2020-01-25,EPI_ISL_437621,2020-01-25,Thailand,B
hCoV-19/Thailand/TUC-L22-25472/2021|EPI_ISL_8995628|2021-12-22,EPI_ISL_8995628,2021-12-22,Thailand,AY.122
hCoV-19/Thailand/Tak-CONI-1686/2021|EPI_ISL_9002377|2021-11-22,EPI_ISL_9002377,2021-11-22,Thailand,AY.30
hCoV-19/Timor-Leste/TL25/2020|EPI_ISL_456600|2020-03-30,EPI_ISL_456600,2020-03-30,Timor-Leste,B.35
hCoV-19/Timor-Leste/TL912/2021|EPI_ISL_4761732|2021-03-06,EPI_ISL_4761732,2021-03-06,Timor-Leste,B.1.466.2
hCoV-19/Togo/BMC-226-20/2020|EPI_ISL_1443000|2020-03-25,EPI_ISL_1443000,2020-03-25,Togo,B.1.1
hCoV-19/Togo/BMC-27062-20/2020|EPI_ISL_1435763|2020-07-10,EPI_ISL_1435763,2020-07-10,Togo,B.1.1.487
hCoV-19/Trinidad_and_Tobago/124453/2022|EPI_ISL_9408896|2022-01-12,EPI_ISL_9408896,2022-01-12,TrinidadandTobago,BA.1.1
hCoV-19/Trinidad_and_Tobago/98792/2021|EPI_ISL_7368513|2021-11-11,EPI_ISL_7368513,2021-11-11,TrinidadandTobago,AY.25.1.2
hCoV-19/Tunisia/H-4648/2021|EPI_ISL_10101353|2021-12-23,EPI_ISL_10101353,2021-12-23,Tunisia,B.1.160
