name,accession,date,location,lineage
hCoV-19/Mexico/OAX-IBT-IMSS-455/2020|EPI_ISL_1301638|2020-04-20,EPI_ISL_1301638,2020-04-20,Mexico,B.1
hCoV-19/Mexico/OAX-INMEGEN-27-247/2021|EPI_ISL_4232541|2021-09-07,EPI_ISL_4232541,2021-09-07,Mexico,AY.20
hCoV-19/Mexico/OAX-INMEGEN-35-142/2021|EPI_ISL_6181763|2021-10-27,EPI_ISL_6181763,2021-10-27,Mexico,AY.100
hCoV-19/Mexico/OAX-INMEGEN-38-105/2021|EPI_ISL_6960807|2021-11-10,EPI_ISL_6960807,2021-11-10,Mexico,AY.3
hCoV-19/Mexico/OAX-INMEGEN-38-32/2021|EPI_ISL_6960804|2021-11-17,EPI_ISL_6960804,2021-11-17,Mexico,AY.20
hCoV-19/Mexico/OAX-InDRE-IBT-18/2020|EPI_ISL_1301529|2020-05-03,EPI_ISL_1301529,2020-05-03,Mexico,B.1.609
hCoV-19/Mexico/OAX-InDRE-IBT-20/2020|EPI_ISL_1301492|2020-06-04,EPI_ISL_1301492,2020-06-04,Mexico,B.1.1.222
hCoV-19/Mexico/OAX-InDRE_FB14970_S2052/2021|EPI_ISL_2283694|2021-05-08,EPI_ISL_2283694,2021-05-08,Mexico,B.1.1.7
hCoV-19/Mexico/OAX_IBT_IMSS_2509/2021|EPI_ISL_3347787|2021-07-20,EPI_ISL_3347787,2021-07-20,Mexico,AY.20
hCoV-19/Mexico/OAX_IBT_IMSS_2614/2021|EPI_ISL_4006334|2021-08-11,EPI_ISL_4006334,2021-08-11,Mexico,AY.26
hCoV-19/Mexico/OAX_IBT_IMSS_3995/2021|EPI_ISL_5936855|2021-10-12,EPI_ISL_5936855,2021-10-12,Mexico,AY.26
hCoV-19/Mexico/OAX_INER_IMSS_00984/2021|EPI_ISL_2091423|2021-04-14,EPI_ISL_2091423,2021-04-14,Mexico,A.2.5
hCoV-19/Mexico/OAX_LANGEBIO_IMSS_2031/2021|EPI_ISL_3805600|2021-08-01,EPI_ISL_3805600,2021-08-01,Mexico,AY.20
hCoV-19/Mexico/OAX_LANGEBIO_IMSS_2183/2021|EPI_ISL_3805527|2021-08-06,EPI_ISL_3805527,2021-08-06,Mexico,AY.100
hCoV-19/Mexico/PUE-INMEGEN-23-111/2021|EPI_ISL_3905973|2021-08-21,EPI_ISL_3905973,2021-08-21,Mexico,AY.20
hCoV-19/Mexico/PUE-InDRE_190/2020|EPI_ISL_933667|2020-10-21,EPI_ISL_933667,2020-10-21,Mexico,B.1
hCoV-19/Mexico/PUE-InDRE_FB13635_S1908/2021|EPI_ISL_2158151|2021-04-11,EPI_ISL_2158151,2021-04-11,Mexico,B.1.1.519
hCoV-19/Mexico/PUE-InDRE_FB50307_S9405/2021|EPI_ISL_6810226|2021-10-25,EPI_ISL_6810226,2021-10-25,Mexico,AY.20
hCoV-19/Mexico/PUE-LANGEBIO_IMSS_1804/2021|EPI_ISL_2942879|2021-06-29,EPI_ISL_2942879,2021-06-29,Mexico,AY.26
hCoV-19/Mexico/PUE_IBT_IMSS_1256/2021|EPI_ISL_2391586|2021-05-06,EPI_ISL_2391586,2021-05-06,Mexico,B.1.1.519
hCoV-19/Mexico/PUE_IBT_IMSS_4312/2021|EPI_ISL_6863524|2021-11-03,EPI_ISL_6863524,2021-11-03,Mexico,AY.20
hCoV-19/Mexico/PUE_IBT_IMSS_4313/2021|EPI_ISL_6863525|2021-11-03,EPI_ISL_6863525,2021-11-03,Mexico,AY.113
hCoV-19/Mexico/PUE_INER_IMSS_2194/2021|EPI_ISL_4299617|2021-08-20,EPI_ISL_4299617,2021-08-20,Mexico,AY.20
hCoV-19/Mexico/PUE_INER_IMSS_2601/2021|EPI_ISL_5194122|2021-09-21,EPI_ISL_5194122,2021-09-21,Mexico,AY.20
hCoV-19/Mexico/PUE_InDRE_FB45682_S8417/2021|EPI_ISL_6097594|2021-09-28,EPI_ISL_6097594,2021-09-28,Mexico,AY.20
hCoV-19/Mexico/PUE_LANGEBIO_IMSS_3512/2021|EPI_ISL_6775331|2021-10-05,EPI_ISL_6775331,2021-10-05,Mexico,AY.26
hCoV-19/Mexico/QUE-InDRE-IBT-21063-NC/2020|EPI_ISL_3463605|2020-06-06,EPI_ISL_3463605,2020-06-06,Mexico,B.1
hCoV-19/Mexico/QUE-InDRE-IBT-53/2020|EPI_ISL_1301541|2020-06-02,EPI_ISL_1301541,2020-06-02,Mexico,B.1.243
hCoV-19/Mexico/QUE-InDRE-IBT-54/2020|EPI_ISL_1301566|2020-06-03,EPI_ISL_1301566,2020-06-03,Mexico,B.1
hCoV-19/Mexico/QUE-InDRE_FB14013_S2348/2021|EPI_ISL_2342981|2021-04-26,EPI_ISL_2342981,2021-04-26,Mexico,B.1.1.519
hCoV-19/Mexico/QUE_IBT_IMSS_1015/2021|EPI_ISL_1811521|2021-04-06,EPI_ISL_1811521,2021-04-06,Mexico,B.1.1.222
hCoV-19/Mexico/QUE_IBT_IMSS_4289/2021|EPI_ISL_6863501|2021-11-02,EPI_ISL_6863501,2021-11-02,Mexico,AY.20
hCoV-19/Mexico/QUE_IBT_IMSS_4359/2021|EPI_ISL_6863573|2021-11-06,EPI_ISL_6863573,2021-11-06,Mexico,AY.20
hCoV-19/Mexico/QUE_INER_IMSS_2822/2021|EPI_ISL_6227527|2021-10-15,EPI_ISL_6227527,2021-10-15,Mexico,AY.20
hCoV-19/Mexico/QUE_InDRE_FB28470_S5944/2021|EPI_ISL_3923831|2021-08-03,EPI_ISL_3923831,2021-08-03,Mexico,AY.20
hCoV-19/Mexico/QUE_InDRE_FB38874_S7115/2021|EPI_ISL_4603075|2021-09-03,EPI_ISL_4603075,2021-09-03,Mexico,AY.3
hCoV-19/Mexico/QUE_InDRE_FB38890_S7131/2021|EPI_ISL_4603091|2021-09-04,EPI_ISL_4603091,2021-09-04,Mexico,AY.20
hCoV-19/Mexico/QUE_InDRE_FB45503_S8401/2021|EPI_ISL_5686825|2021-10-01,EPI_ISL_5686825,2021-10-01,Mexico,AY.20
hCoV-19/Mexico/QUE_LANGEBIO_IMSS_2339/2021|EPI_ISL_4550123|2021-08-30,EPI_ISL_4550123,2021-08-30,Mexico,AY.20
hCoV-19/Mexico/ROO-IBT-IMSS-433/2020|EPI_ISL_1301624|2020-04-02,EPI_ISL_1301624,2020-04-02,Mexico,B.1.1
hCoV-19/Mexico/ROO-IBT-IMSS-435/2020|EPI_ISL_1301625|2020-04-03,EPI_ISL_1301625,2020-04-03,Mexico,B.1
hCoV-19/Mexico/ROO-INMEGEN-06-02-159/2021|EPI_ISL_2692675|2021-06-07,EPI_ISL_2692675,2021-06-07,Mexico,P.1.17
hCoV-19/Mexico/ROO-INMEGEN-28-106/2021|EPI_ISL_4512729|2021-09-13,EPI_ISL_4512729,2021-09-13,Mexico,AY.26
hCoV-19/Mexico/ROO-INMEGEN-28-255/2021|EPI_ISL_4512869|2021-09-09,EPI_ISL_4512869,2021-09-09,Mexico,AY.20
hCoV-19/Mexico/ROO-INMEGEN-35-185/2021|EPI_ISL_6181737|2021-10-30,EPI_ISL_6181737,2021-10-30,Mexico,AY.4.2
hCoV-19/Mexico/ROO-INMEGEN-36-178/2021|EPI_ISL_6507892|2021-11-05,EPI_ISL_6507892,2021-11-05,Mexico,AY.3
hCoV-19/Mexico/ROO-InDRE-FB34607-S6924/2021|EPI_ISL_4299022|2021-08-15,EPI_ISL_4299022,2021-08-15,Mexico,AY.100
hCoV-19/Mexico/ROO_IBT_IMSS_2596/2021|EPI_ISL_4006316|2021-08-09,EPI_ISL_4006316,2021-08-09,Mexico,AY.26
hCoV-19/Mexico/ROO_IBT_IMSS_3584/2021|EPI_ISL_5936593|2021-10-05,EPI_ISL_5936593,2021-10-05,Mexico,AY.20
hCoV-19/Mexico/ROO_IBT_IMSS_4067/2021|EPI_ISL_6863468|2021-11-05,EPI_ISL_6863468,2021-11-05,Mexico,AY.100
hCoV-19/Mexico/ROO_INER_IMSS_1135/2021|EPI_ISL_2490479|2021-05-06,EPI_ISL_2490479,2021-05-06,Mexico,B.1.1.519
hCoV-19/Mexico/SIN-SEARCH-112291/2021|EPI_ISL_5987020|2021-09-07,EPI_ISL_5987020,2021-09-07,Mexico,AY.26
hCoV-19/Mexico/SIN_IBT_IMSS_2701/2021|EPI_ISL_4006600|2021-08-12,EPI_ISL_4006600,2021-08-12,Mexico,AY.26
hCoV-19/Mexico/SIN_IBT_IMSS_2757/2021|EPI_ISL_4006656|2021-08-16,EPI_ISL_4006656,2021-08-16,Mexico,AY.26
hCoV-19/Mexico/SIN_IBT_IMSS_4090/2021|EPI_ISL_6863718|2021-11-01,EPI_ISL_6863718,2021-11-01,Mexico,AY.26
hCoV-19/Mexico/SIN_IBT_IMSS_4136/2021|EPI_ISL_6863765|2021-11-08,EPI_ISL_6863765,2021-11-08,Mexico,AY.100
hCoV-19/Mexico/SIN_INER_IMSS_00686/2021|EPI_ISL_2091142|2021-03-17,EPI_ISL_2091142,2021-03-17,Mexico,B.1
hCoV-19/Mexico/SIN_INER_IMSS_3063/2021|EPI_ISL_6227465|2021-10-18,EPI_ISL_6227465,2021-10-18,Mexico,AY.26
hCoV-19/Mexico/SIN_LANGEBIO_IMSS_3039/2021|EPI_ISL_5851071|2021-09-28,EPI_ISL_5851071,2021-09-28,Mexico,AY.3
hCoV-19/Mexico/SLP-IBT-IMSS-48530-NC/2021|EPI_ISL_3463528|2021-01-30,EPI_ISL_3463528,2021-01-30,Mexico,B.1.1.519
hCoV-19/Mexico/SLP-INER_IMSS_1438/2021|EPI_ISL_3155448|2021-07-07,EPI_ISL_3155448,2021-07-07,Mexico,AY.20
hCoV-19/Mexico/SLP-InDRE-77/2020|EPI_ISL_660068|2020-11-01,EPI_ISL_660068,2020-11-01,Mexico,B.1.397
hCoV-19/Mexico/SLP-InDRE_162/2020|EPI_ISL_913963|2020-12-13,EPI_ISL_913963,2020-12-13,Mexico,B.1.1.322
hCoV-19/Mexico/SLP-InDRE_370/2020|EPI_ISL_1060721|2020-12-17,EPI_ISL_1060721,2020-12-17,Mexico,B.1.558
hCoV-19/Mexico/SLP-InDRE_FB17612_S3652/2021|EPI_ISL_2779159|2021-06-10,EPI_ISL_2779159,2021-06-10,Mexico,P.1
hCoV-19/Mexico/SLP-UASLP-AH1COV2SS024_S13/2020|EPI_ISL_1494674|2020-04-30,EPI_ISL_1494674,2020-04-30,Mexico,B.1.189
hCoV-19/Mexico/SLP-UASLP-AH1COV2SS029_S18/2020|EPI_ISL_1494727|2020-05-26,EPI_ISL_1494727,2020-05-26,Mexico,B.1
hCoV-19/Mexico/SLP_IBT_IMSS_1021193/NC/2021|EPI_ISL_6863792|2021-11-01,EPI_ISL_6863792,2021-11-01,Mexico,AY.20
hCoV-19/Mexico/SLP_IBT_IMSS_2567/2021|EPI_ISL_4006694|2021-08-10,EPI_ISL_4006694,2021-08-10,Mexico,AY.20
hCoV-19/Mexico/SLP_IBT_IMSS_3547/2021|EPI_ISL_5936800|2021-10-07,EPI_ISL_5936800,2021-10-07,Mexico,AY.100
hCoV-19/Mexico/SLP_IBT_IMSS_4010/2021|EPI_ISL_6863793|2021-11-02,EPI_ISL_6863793,2021-11-02,Mexico,AY.20
hCoV-19/Mexico/SLP_INER_IMSS_2326/2021|EPI_ISL_4299749|2021-08-23,EPI_ISL_4299749,2021-08-23,Mexico,AY.26
hCoV-19/Mexico/SLP_INER_IMSS_3128/2021|EPI_ISL_6227546|2021-10-04,EPI_ISL_6227546,2021-10-04,Mexico,AY.100
hCoV-19/Mexico/SLP_InDRE_FB45736_S8430/2021|EPI_ISL_6097686|2021-09-24,EPI_ISL_6097686,2021-09-24,Mexico,AY.20
hCoV-19/Mexico/SLP_InDRE_FB47209_S8699/2021|EPI_ISL_6097688|2021-09-30,EPI_ISL_6097688,2021-09-30,Mexico,AY.20
hCoV-19/Mexico/SLP_LANGEBIO_IMSS_0672/2021|EPI_ISL_2402087|2021-04-20,EPI_ISL_2402087,2021-04-20,Mexico,B.1.1.519
hCoV-19/Mexico/SLP_UASLP_A047/2021|EPI_ISL_1469114|2021-01-24,EPI_ISL_1469114,2021-01-24,Mexico,B.1.396
hCoV-19/Mexico/SN-SEARCH-112772/2021|EPI_ISL_6257696|2021-10-14,EPI_ISL_6257696,2021-10-14,Mexico,AY.26
hCoV-19/Mexico/SO-ALSR-105302/2021|EPI_ISL_3373978|2021-06-30,EPI_ISL_3373978,2021-06-30,Mexico,AY.26
hCoV-19/Mexico/SO-SEARCH-112829/2021|EPI_ISL_6257757|2021-09-21,EPI_ISL_6257757,2021-09-21,Mexico,AY.20
hCoV-19/Mexico/SON-InDRE_336/2020|EPI_ISL_1060680|2020-12-08,EPI_ISL_1060680,2020-12-08,Mexico,B.1
hCoV-19/Mexico/SON-InDRE_FB16066_S2604/2021|EPI_ISL_2479907|2021-05-11,EPI_ISL_2479907,2021-05-11,Mexico,A.2.5
hCoV-19/Mexico/SON-InDRE_FB18270_S4254/2021|EPI_ISL_2966380|2021-06-20,EPI_ISL_2966380,2021-06-20,Mexico,XB
hCoV-19/Mexico/SON_CIAD-HMO_3562/2021|EPI_ISL_4435378|2021-08-05,EPI_ISL_4435378,2021-08-05,Mexico,AY.26
hCoV-19/Mexico/SON_IBT_IMSS_3697/2021|EPI_ISL_5937041|2021-10-04,EPI_ISL_5937041,2021-10-04,Mexico,AY.100
hCoV-19/Mexico/SON_IBT_IMSS_4414/2021|EPI_ISL_6863630|2021-11-02,EPI_ISL_6863630,2021-11-02,Mexico,AY.20
hCoV-19/Mexico/SON_IBT_IMSS_4420/2021|EPI_ISL_6863636|2021-11-03,EPI_ISL_6863636,2021-11-03,Mexico,AY.44
hCoV-19/Mexico/SON_InDRE_FB43161_S7888/2021|EPI_ISL_5428259|2021-09-17,EPI_ISL_5428259,2021-09-17,Mexico,AY.26
hCoV-19/Mexico/SON_LANGEBIO_IMSS_2279/2021|EPI_ISL_3805327|2021-08-01,EPI_ISL_3805327,2021-08-01,Mexico,AY.3
hCoV-19/Mexico/SON_LANGEBIO_IMSS_2315/2021|EPI_ISL_3805324|2021-08-03,EPI_ISL_3805324,2021-08-03,Mexico,AY.3
hCoV-19/Mexico/SON_LANGEBIO_IMSS_3411/2021|EPI_ISL_6775790|2021-10-25,EPI_ISL_6775790,2021-10-25,Mexico,AY.26
hCoV-19/Mexico/TAB-INMEGEN-23-168/2021|EPI_ISL_3905881|2021-07-10,EPI_ISL_3905881,2021-07-10,Mexico,AY.100
hCoV-19/Mexico/TAB-INMEGEN-26-143/2021|EPI_ISL_4070100|2021-08-29,EPI_ISL_4070100,2021-08-29,Mexico,AY.122
hCoV-19/Mexico/TAB-INMEGEN-28-354/2021|EPI_ISL_4512964|2021-09-10,EPI_ISL_4512964,2021-09-10,Mexico,AY.100
hCoV-19/Mexico/TAB-INMEGEN-30-66/2021|EPI_ISL_5031054|2021-09-27,EPI_ISL_5031054,2021-09-27,Mexico,AY.100
hCoV-19/Mexico/TAB-INMEGEN-32-208/2021|EPI_ISL_5410210|2021-10-12,EPI_ISL_5410210,2021-10-12,Mexico,AY.122
hCoV-19/Mexico/TAB-INMEGEN-32-81/2021|EPI_ISL_5410065|2021-10-07,EPI_ISL_5410065,2021-10-07,Mexico,AY.100
hCoV-19/Mexico/TAB-INMEGEN-36-187/2021|EPI_ISL_6507717|2021-11-03,EPI_ISL_6507717,2021-11-03,Mexico,AY.26
hCoV-19/Mexico/TAB-InDRE-FB32833-S6695/2021|EPI_ISL_4298793|2021-08-18,EPI_ISL_4298793,2021-08-18,Mexico,AY.100
hCoV-19/Mexico/TAB-InDRE-IBT-28657-NC/2020|EPI_ISL_3463581|2020-06-10,EPI_ISL_3463581,2020-06-10,Mexico,B.1.1
hCoV-19/Mexico/TAB-InDRE_446/2021|EPI_ISL_1168524|2021-01-21,EPI_ISL_1168524,2021-01-21,Mexico,B.1.1.222
hCoV-19/Mexico/TAB-InDRE_FB13054_S1621/2021|EPI_ISL_1821193|2021-03-30,EPI_ISL_1821193,2021-03-30,Mexico,B.1.1.519
hCoV-19/Mexico/TAB_IBT_IMSS_1026964/NC/2021|EPI_ISL_6863462|2021-11-04,EPI_ISL_6863462,2021-11-04,Mexico,AY.113
hCoV-19/Mexico/TAM-INER-IMSS-00227/2021|EPI_ISL_1279492|2021-02-12,EPI_ISL_1279492,2021-02-12,Mexico,B.1.1.519
hCoV-19/Mexico/TAM-INMEGEN-30-2/2021|EPI_ISL_5030953|2021-09-27,EPI_ISL_5030953,2021-09-27,Mexico,AY.20
hCoV-19/Mexico/TAM-INMEGEN-32-75/2021|EPI_ISL_5410059|2021-10-08,EPI_ISL_5410059,2021-10-08,Mexico,AY.100
hCoV-19/Mexico/TAM-INMEGEN-33-250/2021|EPI_ISL_5846240|2021-10-21,EPI_ISL_5846240,2021-10-21,Mexico,AY.113
hCoV-19/Mexico/TAM-INMEGEN-36-170/2021|EPI_ISL_6507716|2021-11-02,EPI_ISL_6507716,2021-11-02,Mexico,AY.20
hCoV-19/Mexico/TAM-INMEGEN-38-2/2021|EPI_ISL_6960645|2021-11-18,EPI_ISL_6960645,2021-11-18,Mexico,AY.20
hCoV-19/Mexico/TAM-InDRE_389/2020|EPI_ISL_1054982|2020-07-28,EPI_ISL_1054982,2020-07-28,Mexico,B.1
hCoV-19/Mexico/TAM-InDRE_FB15953_S2508/2021|EPI_ISL_2476435|2021-05-07,EPI_ISL_2476435,2021-05-07,Mexico,P.1
hCoV-19/Mexico/TAM-InDRE_FB18112_S4019/2021|EPI_ISL_2859033|2021-06-15,EPI_ISL_2859033,2021-06-15,Mexico,P.1
hCoV-19/Mexico/TAM-UANL-003/2020|EPI_ISL_1091264|2020-09-12,EPI_ISL_1091264,2020-09-12,Mexico,B.1.558
hCoV-19/Mexico/TAM-UANL-019/2020|EPI_ISL_1091260|2020-09-18,EPI_ISL_1091260,2020-09-18,Mexico,B.1.1
hCoV-19/Mexico/TAM-UANL-020/2020|EPI_ISL_1091274|2020-09-17,EPI_ISL_1091274,2020-09-17,Mexico,B.1.558
hCoV-19/Mexico/TAM_INER_IMSS_2119/2021|EPI_ISL_4299542|2021-08-24,EPI_ISL_4299542,2021-08-24,Mexico,AY.20
hCoV-19/Mexico/TAM_InDRE_FB45781_S8443/2021|EPI_ISL_6097577|2021-09-28,EPI_ISL_6097577,2021-09-28,Mexico,AY.26
hCoV-19/Mexico/TAM_LANGEBIO_IMSS_0034/2021|EPI_ISL_1351498|2021-02-22,EPI_ISL_1351498,2021-02-22,Mexico,B.1.1.222
hCoV-19/Mexico/TAM_LANGEBIO_IMSS_0051/2021|EPI_ISL_1351547|2021-02-28,EPI_ISL_1351547,2021-02-28,Mexico,B.1.1.519
hCoV-19/Mexico/TAM_LANGEBIO_IMSS_0161/2021|EPI_ISL_1351880|2021-03-04,EPI_ISL_1351880,2021-03-04,Mexico,B.1.1.519
hCoV-19/Mexico/TAM_LANGEBIO_IMSS_2195/2021|EPI_ISL_4550209|2021-08-20,EPI_ISL_4550209,2021-08-20,Mexico,AY.100
hCoV-19/Mexico/TLA-InDRE-IBT-24011-NC/2020|EPI_ISL_3463361|2020-06-02,EPI_ISL_3463361,2020-06-02,Mexico,B.1.609
hCoV-19/Mexico/TLA-InDRE_261/2020|EPI_ISL_1054967|2020-07-30,EPI_ISL_1054967,2020-07-30,Mexico,B.1.609
hCoV-19/Mexico/TLA_IBT_IMSS_1209539/NC/2021|EPI_ISL_6863685|2021-11-10,EPI_ISL_6863685,2021-11-10,Mexico,AY.20
hCoV-19/Mexico/TLA_IBT_IMSS_3821/2021|EPI_ISL_5936754|2021-10-05,EPI_ISL_5936754,2021-10-05,Mexico,AY.100
hCoV-19/Mexico/TLA_InDRE_FB41634_S7572/2021|EPI_ISL_4917888|2021-09-11,EPI_ISL_4917888,2021-09-11,Mexico,AY.26
hCoV-19/Mexico/TLA_InDRE_FB43316_S7750/2021|EPI_ISL_5428134|2021-09-24,EPI_ISL_5428134,2021-09-24,Mexico,AY.26
hCoV-19/Mexico/TLA_InDRE_FB46172_S8528/2021|EPI_ISL_6097657|2021-10-05,EPI_ISL_6097657,2021-10-05,Mexico,AY.20
hCoV-19/Mexico/TLA_LANGEBIO_IMSS_2156/2021|EPI_ISL_3805485|2021-08-06,EPI_ISL_3805485,2021-08-06,Mexico,AY.20
hCoV-19/Mexico/TLA_LANGEBIO_IMSS_2407/2021|EPI_ISL_4550228|2021-08-31,EPI_ISL_4550228,2021-08-31,Mexico,AY.26
hCoV-19/Mexico/UN-LABOPAT-116_AFR/2021|EPI_ISL_4744073|2021-08-12,EPI_ISL_4744073,2021-08-12,Mexico,AY.20
hCoV-19/Mexico/VER-IBT-IMSS-555/2021|EPI_ISL_1302260|2021-01-31,EPI_ISL_1302260,2021-01-31,Mexico,B.1.1.519
hCoV-19/Mexico/VER-INMEGEN-20-315/2021|EPI_ISL_3503426|2021-07-27,EPI_ISL_3503426,2021-07-27,Mexico,AY.20
hCoV-19/Mexico/VER-INMEGEN-21-309/2021|EPI_ISL_3548301|2021-08-06,EPI_ISL_3548301,2021-08-06,Mexico,AY.26
hCoV-19/Mexico/VER-INMEGEN-26-101/2021|EPI_ISL_4199632|2021-08-31,EPI_ISL_4199632,2021-08-31,Mexico,B.1.621
hCoV-19/Mexico/VER-INMEGEN-28-357/2021|EPI_ISL_4512966|2021-09-14,EPI_ISL_4512966,2021-09-14,Mexico,AY.20
hCoV-19/Mexico/VER-INMEGEN-33-154/2021|EPI_ISL_5846152|2021-10-16,EPI_ISL_5846152,2021-10-16,Mexico,AY.26
hCoV-19/Mexico/VER-INMEGEN-36-168/2021|EPI_ISL_6507884|2021-11-02,EPI_ISL_6507884,2021-11-02,Mexico,AY.113
hCoV-19/Mexico/VER-InDRE-IBT-96/2020|EPI_ISL_1301514|2020-06-27,EPI_ISL_1301514,2020-06-27,Mexico,B.1
hCoV-19/Mexico/VER-InDRE_169/2020|EPI_ISL_913970|2020-11-21,EPI_ISL_913970,2020-11-21,Mexico,B.1.1.519
hCoV-19/Mexico/VER-InDRE_362/2020|EPI_ISL_1060699|2020-12-17,EPI_ISL_1060699,2020-12-17,Mexico,B.1.1.222
hCoV-19/Mexico/VER_IBT_IMSS_4423/2021|EPI_ISL_6863639|2021-11-07,EPI_ISL_6863639,2021-11-07,Mexico,AY.26
hCoV-19/Mexico/VER_INER_IMSS_2563/2021|EPI_ISL_5193996|2021-09-20,EPI_ISL_5193996,2021-09-20,Mexico,AY.26
hCoV-19/Mexico/VER_INER_IMSS_3096/2021|EPI_ISL_6227573|2021-10-02,EPI_ISL_6227573,2021-10-02,Mexico,AY.20
hCoV-19/Mexico/VER_LANGEBIO_IMSS_2130/2021|EPI_ISL_3805580|2021-08-01,EPI_ISL_3805580,2021-08-01,Mexico,AY.26
hCoV-19/Mexico/YUC-INMEGEN-21-207/2021|EPI_ISL_3548213|2021-08-02,EPI_ISL_3548213,2021-08-02,Mexico,AY.26
hCoV-19/Mexico/YUC-INMEGEN-27-226/2021|EPI_ISL_4232443|2021-09-07,EPI_ISL_4232443,2021-09-07,Mexico,AY.26
hCoV-19/Mexico/YUC-INMEGEN-31-42/2021|EPI_ISL_5329641|2021-09-29,EPI_ISL_5329641,2021-09-29,Mexico,AY.62
hCoV-19/Mexico/YUC-INMEGEN-34-10/2021|EPI_ISL_6050866|2021-10-22,EPI_ISL_6050866,2021-10-22,Mexico,AY.26
hCoV-19/Mexico/YUC-INMEGEN-38-108/2021|EPI_ISL_6960613|2021-11-10,EPI_ISL_6960613,2021-11-10,Mexico,AY.4.9
hCoV-19/Mexico/YUC-InDRE-95/2020|EPI_ISL_861419|2020-04-10,EPI_ISL_861419,2020-04-10,Mexico,B.1
hCoV-19/Mexico/YUC-InDRE_FB17610_S3650/2021|EPI_ISL_2779157|2021-06-13,EPI_ISL_2779157,2021-06-13,Mexico,P.1.17
hCoV-19/Mexico/YUC-InDRE_FB49620_S9191/2021|EPI_ISL_6810014|2021-10-21,EPI_ISL_6810014,2021-10-21,Mexico,AY.26
hCoV-19/Mexico/YUC-LANGEBIO_IMSS_1516/2021|EPI_ISL_2942629|2021-06-25,EPI_ISL_2942629,2021-06-25,Mexico,P.1.17
hCoV-19/Mexico/YUC-NYGC-56098-20/2020|EPI_ISL_3023832|2020-11-02,EPI_ISL_3023832,2020-11-02,Mexico,B.1.1.329
hCoV-19/Mexico/YUC-NYGC-58380-20/2020|EPI_ISL_3024061|2020-11-10,EPI_ISL_3024061,2020-11-10,Mexico,B.1.1.422
hCoV-19/Mexico/YUC-NYGC-62574-20/2020|EPI_ISL_3023860|2020-11-25,EPI_ISL_3023860,2020-11-25,Mexico,B.1
hCoV-19/Mexico/YUC-NYGC-63700-20/2020|EPI_ISL_3023961|2020-11-30,EPI_ISL_3023961,2020-11-30,Mexico,B.1.243
hCoV-19/Mexico/YUC_IBT_IMSS_1347/2021|EPI_ISL_2391733|2021-04-01,EPI_ISL_2391733,2021-04-01,Mexico,P.1.17
hCoV-19/Mexico/YUC_IBT_IMSS_2615/2021|EPI_ISL_4006335|2021-08-13,EPI_ISL_4006335,2021-08-13,Mexico,P.1.17
hCoV-19/Mexico/YUC_IBT_IMSS_4054/2021|EPI_ISL_6863454|2021-11-04,EPI_ISL_6863454,2021-11-04,Mexico,AY.62
hCoV-19/Mexico/YUC_LANGEBIO_IMSS_2000/2021|EPI_ISL_3805674|2021-08-04,EPI_ISL_3805674,2021-08-04,Mexico,AY.20
hCoV-19/Mexico/ZAC-INER-IMSS-00038/2021|EPI_ISL_1279337|2021-02-13,EPI_ISL_1279337,2021-02-13,Mexico,B.1.1.222
hCoV-19/Mexico/ZAC-InDRE-FB34481-S6889/2021|EPI_ISL_4298987|2021-08-19,EPI_ISL_4298987,2021-08-19,Mexico,AY.3
hCoV-19/Mexico/ZAC-InDRE-IBT-55/2020|EPI_ISL_1301688|2020-06-02,EPI_ISL_1301688,2020-06-02,Mexico,B.1
hCoV-19/Mexico/ZAC-InDRE-IBT-56/2020|EPI_ISL_1301689|2020-06-02,EPI_ISL_1301689,2020-06-02,Mexico,B.1.1.222
hCoV-19/Mexico/ZAC-InDRE-IBT-59/2020|EPI_ISL_1301483|2020-06-01,EPI_ISL_1301483,2020-06-01,Mexico,B.1.609
hCoV-19/Mexico/ZAC_IBT_IMSS_1021096/NC/2021|EPI_ISL_6863790|2021-11-02,EPI_ISL_6863790,2021-11-02,Mexico,AY.20
hCoV-19/Mexico/ZAC_IBT_IMSS_2560/2021|EPI_ISL_4006687|2021-08-17,EPI_ISL_4006687,2021-08-17,Mexico,AY.26
hCoV-19/Mexico/ZAC_IBT_IMSS_3565/2021|EPI_ISL_5936587|2021-10-17,EPI_ISL_5936587,2021-10-17,Mexico,AY.20
hCoV-19/Mexico/ZAC_IBT_IMSS_4014/2021|EPI_ISL_6863797|2021-11-04,EPI_ISL_6863797,2021-11-04,Mexico,AY.103
hCoV-19/Mexico/ZAC_INER_IMSS_2706/2021|EPI_ISL_5193948|2021-09-19,EPI_ISL_5193948,2021-09-19,Mexico,AY.20
hCoV-19/Mexico/ZAC_INER_IMSS_3076/2021|EPI_ISL_6227477|2021-10-18,EPI_ISL_6227477,2021-10-18,Mexico,AY.20
hCoV-19/Mexico/ZAC_InDRE_FB47203_S8694/2021|EPI_ISL_6097642|2021-09-27,EPI_ISL_6097642,2021-09-27,Mexico,B.1.617.2
hCoV-19/Mexico/un-INMEGEN-31-331/2021|EPI_ISL_5409981|2021-10-08,EPI_ISL_5409981,2021-10-08,Mexico,AY.20
hCoV-19/Moldova/un-ChVir25014/2021|EPI_ISL_3446541|2021-01-27,EPI_ISL_3446541,2021-01-27,Moldova,B.1.1.7
